History Channel Functions Measurement Report

Measurements started at Date: 28-Oct-2023 Time: 19:01:37

Spectrometer ID : 2108340U2
Integration Time: 100,00 ms
Averages        : 10 scans

Description of the Function:

Integral: between  344,00 and  360,00 nm. Multiplied with:  1,0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
01:12:45  22270,685     209095,0460
01:12:51  22276,524     209097,1143
01:12:57  22282,364     209114,3822
01:13:03  22288,042     209502,4701
01:13:09  22293,882     209605,8462
01:13:15  22299,722     209585,6452
01:13:20  22305,562     209800,7704
01:13:26  22311,245     209444,7340
01:13:32  22316,922     209557,1735
01:13:37  22322,596     209877,5394
01:13:43  22328,275     209988,3486
01:13:49  22333,953     209971,8068
01:13:54  22339,633     209882,2960
01:14:00  22345,470     210033,7679
01:14:06  22351,313     210228,6865
01:14:12  22357,156     210075,2125
01:14:18  22362,841     210331,8022
01:14:23  22368,685     210427,3117
01:14:29  22374,533     210434,4173
01:14:35  22380,378     210391,4304
01:14:41  22386,070     210727,6066
01:14:47  22391,918     210777,7084
01:14:53  22397,762     210825,0006
01:14:58  22403,446     210961,1561
01:15:04  22409,296     210997,8801
01:15:10  22414,978     211210,7730
01:15:16  22420,823     211184,3273
01:15:21  22426,670     211332,0934
01:15:27  22432,354     211361,4246
01:15:33  22438,035     211415,3063
01:15:39  22443,882     211431,8388
01:15:44  22449,563     211647,8357
01:15:50  22455,416     211810,9314
01:15:56  22461,264     211857,9310
01:16:02  22466,946     211897,3010
01:16:07  22472,639     212090,7949
01:16:13  22478,483     211973,7337
01:16:19  22484,169     212057,9739
01:16:25  22489,853     212278,1365
01:16:31  22495,700     212407,3701
01:16:36  22501,546     212410,0071
01:16:42  22507,231     212568,3414
01:16:48  22512,917     212487,7052
01:16:54  22518,767     212513,2368
01:16:59  22524,451     212867,2302
01:17:05  22530,299     212944,3137
01:17:11  22536,149     213090,8530
01:17:17  22541,836     213124,6010
01:17:23  22547,694     213317,3512
01:17:28  22553,382     213426,5305
01:17:34  22559,072     213558,2762
01:17:40  22564,758     213551,9810
01:17:45  22570,614     213759,6750
01:17:51  22576,466     213645,8652
01:17:57  22582,162     213952,7258
01:18:03  22587,849     214025,6882
01:18:09  22593,701     214138,0139
01:18:14  22599,554     214066,6453
01:18:20  22605,241     214295,5829
01:18:26  22610,928     214422,4217
01:18:32  22616,779     214398,8253
01:18:37  22622,465     214635,9248
01:18:43  22628,151     214754,7968
01:18:49  22634,009     214751,7717
01:18:55  22639,866     214972,7601
01:19:01  22645,719     214975,9937
01:19:06  22651,413     215145,5491
01:19:12  22657,099     215040,9479
01:19:18  22662,952     215154,9377
01:19:24  22668,801     215539,6925
01:19:29  22674,489     215618,6311
01:19:35  22680,182     215442,5135
01:19:41  22685,870     215763,8744
01:19:46  22691,565     215768,8756
01:19:52  22697,258     215873,6854
01:19:58  22702,952     216089,9333
01:20:03  22708,643     216062,6610
01:20:09  22714,498     216105,4222
01:20:15  22720,184     216257,2288
01:20:21  22726,042     216377,3167
01:20:27  22731,896     216285,2668
01:20:32  22737,587     216554,2475
01:20:38  22743,442     216743,2033
01:20:44  22749,301     216812,6594
01:20:50  22754,992     216821,7841
01:20:56  22760,852     216908,3928
01:21:02  22766,728     216881,6448
01:21:07  22772,416     216998,4874
01:21:13  22778,110     217059,9254
01:21:19  22783,797     217297,7003
01:21:24  22789,655     217341,4679
01:21:30  22795,348     217562,3299
01:21:36  22801,041     217407,1042
01:21:42  22806,897     217566,3398
01:21:48  22812,755     217832,9221
01:21:53  22818,610     217777,7136
01:21:59  22824,472     217867,1064
01:22:05  22830,332     217959,7251
01:22:11  22836,190     218053,5357
01:22:17  22841,884     218129,4723
01:22:22  22847,572     218342,2244
01:22:28  22853,435     218239,6821
01:22:34  22859,299     218477,0678
01:22:40  22865,161     218593,9097
01:22:46  22871,018     218538,3425
01:22:52  22876,873     218595,5507
01:22:58  22882,732     218666,1658
01:23:03  22888,601     218762,0812
01:23:09  22894,294     218811,1009
01:23:15  22899,988     218921,3646
01:23:20  22905,681     219067,3114
01:23:26  22911,541     219081,9923
01:23:32  22917,403     219235,7067
01:23:38  22923,264     219320,3288
01:23:44  22928,962     219540,4562
01:23:49  22934,656     219639,7594
01:23:55  22940,515     219601,5183
01:24:01  22946,375     219736,8349
01:24:07  22952,074     219863,4182
01:24:13  22957,768     219845,6833
01:24:18  22963,640     220110,1110
01:24:24  22969,505     220104,9765
01:24:30  22975,374     220027,5799
01:24:36  22981,239     220335,6968
01:24:42  22987,102     220318,1825
01:24:48  22992,797     220393,2452
01:24:53  22998,499     220401,9144
01:24:59  23004,195     220406,3933
01:25:05  23010,058     220415,5691
01:25:11  23015,921     220692,4093
01:25:17  23021,781     220760,6989
01:25:22  23027,477     220938,3100
01:25:28  23033,171     221065,2405
01:25:34  23038,867     221009,7614
01:25:39  23044,568     221079,4414
01:25:45  23050,265     221243,8198
01:25:51  23056,127     221526,7523
01:25:57  23061,995     221466,0991
01:26:03  23067,860     221573,3869
01:26:08  23073,554     221508,0759
01:26:14  23079,423     221750,8497
01:26:20  23085,123     221822,2832
01:26:26  23090,987     221805,1432
01:26:31  23096,689     221838,5677
01:26:37  23102,564     222108,5565
01:26:43  23108,268     222098,5883
01:26:49  23114,140     222077,8141
01:26:55  23119,840     222095,2889
01:27:01  23125,706     222371,3038
01:27:06  23131,572     222275,1813
01:27:12  23137,276     222508,1388
01:27:18  23142,975     222586,9608
01:27:23  23148,675     222729,5676
01:27:29  23154,540     222820,9775
01:27:35  23160,239     222891,1619
01:27:41  23166,118     222776,8644
01:27:47  23171,819     222947,0467
01:27:52  23177,692     222879,2168
01:27:58  23183,569     222873,9236
01:28:04  23189,440     222967,2428
01:28:10  23195,312     223169,6033
01:28:16  23201,015     223563,8222
01:28:22  23206,885     223460,9725
01:28:27  23212,590     223461,2952
01:28:33  23218,297     223645,0986
01:28:39  23224,173     223704,9534
01:28:45  23229,875     223554,2499
01:28:51  23235,742     223799,8656
01:28:56  23241,443     223675,6235
01:29:02  23247,144     223913,6471
01:29:08  23253,018     223866,8251
01:29:14  23258,718     223887,1229
01:29:19  23264,423     224045,6447
01:29:25  23270,127     223970,6769
01:29:31  23276,000     224193,5062
01:29:37  23281,875     224090,6275
01:29:42  23287,581     224366,9405
01:29:48  23293,286     224264,9455
01:29:54  23299,158     224530,6550
01:30:00  23304,861     224425,0501
01:30:06  23310,735     224513,4091
01:30:11  23316,608     224426,0484
01:30:17  23322,313     224604,9653
01:30:23  23328,016     224722,3205
01:30:29  23333,886     224733,9074
01:30:34  23339,591     224771,9347
01:30:40  23345,298     224891,1365
01:30:46  23351,006     224854,8917
01:30:52  23356,710     225382,6842
01:30:57  23362,587     225306,3995
01:31:03  23368,293     225094,9571
01:31:09  23374,001     225167,0116
01:31:15  23379,708     225173,8762
01:31:20  23385,587     225426,1845
01:31:26  23391,462     225325,8271
01:31:32  23397,170     225308,4049
01:31:38  23402,877     225528,8346
01:31:43  23408,586     225566,2506
01:31:49  23414,467     225358,9024
01:31:55  23420,173     225720,4653
01:32:01  23425,878     225734,2091
01:32:06  23431,589     225683,9491
01:32:12  23437,463     225844,0618
01:32:18  23443,339     225880,2477
01:32:24  23449,218     225909,2388
01:32:30  23454,925     225959,9836
01:32:36  23460,801     225941,3606
01:32:41  23466,676     225902,2539
01:32:47  23472,385     226223,2649
01:32:53  23478,095     226155,2420
01:32:59  23483,968     226160,4662
01:33:05  23489,846     226263,3791
01:33:11  23495,727     226276,1631
01:33:16  23501,435     226279,6060
01:33:22  23507,144     226281,4170
01:33:28  23512,861     226499,9948
01:33:34  23518,748     226153,8155
01:33:39  23524,626     226278,1056
01:33:45  23530,507     226497,9221
01:33:51  23536,386     226378,6777
01:33:57  23542,094     226579,8055
01:34:03  23547,972     226259,6051
01:34:09  23553,859     226536,3164
01:34:15  23559,747     226521,6515
01:34:20  23565,460     226674,7021
01:34:26  23571,170     226654,9162
01:34:32  23576,887     226850,8567
01:34:38  23582,771     226614,2807
01:34:43  23588,482     226500,6250
01:34:49  23594,362     226579,6258
01:34:55  23600,076     226668,4607
01:35:01  23605,963     226704,1733
01:35:07  23611,844     226464,5532
01:35:12  23617,556     226793,2800
01:35:18  23623,270     226690,7640
01:35:24  23629,155     226613,2200
01:35:30  23634,867     226715,7667
01:35:36  23640,751     226583,1645
01:35:41  23646,632     226598,4981
01:35:47  23652,515     226782,1848
01:35:53  23658,394     226806,9024
01:35:59  23664,281     226764,3094
01:36:05  23669,997     226726,4873
01:36:11  23675,711     226698,1770
01:36:16  23681,423     226659,2659
01:36:22  23687,134     226678,8980
01:36:28  23693,017     226654,7815
01:36:34  23698,905     226591,3344
01:36:39  23704,623     226648,9828
01:36:45  23710,340     226596,9627
01:36:51  23716,227     226687,9664
01:36:57  23721,940     226617,0691
01:37:03  23727,827     226708,8011
01:37:09  23733,710     226688,8866
01:37:14  23739,428     226587,5105
01:37:20  23745,314     226600,2833
01:37:26  23751,030     226572,0978
01:37:32  23756,749     226490,5225
01:37:37  23762,643     226575,1818
01:37:43  23768,536     226444,9033
01:37:49  23774,423     226538,0358
01:37:55  23780,138     226348,9862
01:38:01  23786,032     226347,8455
01:38:07  23791,922     226530,3766
01:38:12  23797,644     226336,1185
01:38:18  23803,362     226366,3829
01:38:24  23809,078     226209,6287
01:38:30  23814,966     226430,0642
01:38:35  23820,686     226390,3171
01:38:41  23826,576     226344,3796
01:38:47  23832,292     226134,8992
01:38:53  23838,012     226193,5067
01:38:59  23843,903     226393,6341
01:39:04  23849,621     226110,1705
01:39:10  23855,513     225977,2650
01:39:16  23861,231     226038,7528
01:39:22  23866,952     225944,9688
01:39:28  23872,844     225815,9412
01:39:33  23878,565     226073,7071
01:39:39  23884,285     225880,7395
01:39:45  23890,181     225893,7848
01:39:51  23895,903     225869,5133
01:39:57  23901,797     226151,4360
01:40:02  23907,692     225781,3333
01:40:08  23913,588     225817,9110
01:40:14  23919,478     225595,5578
01:40:20  23925,199     225782,7326
01:40:26  23930,924     225595,8516
01:40:32  23936,813     225622,4140
01:40:38  23942,708     225469,8668
01:40:43  23948,599     225612,4160
01:40:49  23954,492     225605,3898
01:40:55  23960,384     225426,4896
01:41:01  23966,107     225419,8266
01:41:07  23971,826     225325,4088
01:41:13  23977,737     225498,8076
01:41:18  23983,631     225276,2268
01:41:24  23989,357     225063,2609
01:41:30  23995,083     225248,4484
01:41:36  24000,805     225246,2055
01:41:42  24006,699     225201,0370
01:41:47  24012,595     225127,1203
01:41:53  24018,320     224904,3997
01:41:59  24024,212     225034,6605
01:42:05  24029,934     224903,8038
01:42:11  24035,827     224892,2587
01:42:16  24041,552     224905,5820
01:42:22  24047,447     224914,4819
01:42:28  24053,175     224560,5509
01:42:34  24058,896     224425,6235
01:42:40  24064,803     224470,1187
01:42:45  24070,528     224466,6662
01:42:51  24076,425     224586,9720
01:42:57  24082,150     224448,6393
01:43:03  24088,050     224380,4776
01:43:09  24093,950     224358,1116
01:43:14  24099,674     224109,8768
01:43:20  24105,574     224331,3874
01:43:26  24111,472     224128,2270
01:43:32  24117,370     223936,9040
01:43:38  24123,269     223990,6303
01:43:44  24129,168     223895,5740
01:43:50  24134,893     223947,2809
01:43:55  24140,618     223992,6034
01:44:01  24146,344     223821,5344
01:44:07  24152,069     223855,3912
01:44:13  24157,971     223525,1789
01:44:19  24163,698     223606,9960
01:44:24  24169,426     223545,0750
01:44:30  24175,156     223809,5694
01:44:36  24180,881     223812,3200
01:44:42  24186,780     223474,2537
01:44:47  24192,678     223557,5619
01:44:53  24198,412     223556,0179
01:44:59  24204,141     223275,7521
01:45:05  24209,868     223248,9914
01:45:11  24215,776     223165,7108
01:45:16  24221,505     223178,8140
01:45:22  24227,236     223403,0227
01:45:28  24233,139     222966,9785
01:45:34  24239,043     222937,2427
01:45:40  24244,770     222949,9736
01:45:45  24250,680     222777,9531
01:45:51  24256,585     223041,9064
01:45:57  24262,497     222864,4069
01:46:03  24268,406     222910,4251
01:46:09  24274,308     222747,4612
01:46:15  24280,215     222883,5493
01:46:21  24285,946     222789,5396
01:46:27  24291,853     222624,6036
01:46:33  24297,761     222619,6763
01:46:38  24303,668     222623,5586
01:46:44  24309,571     222675,0875
01:46:50  24315,475     222369,9471
01:46:56  24321,205     222458,2921
01:47:02  24326,934     222412,3977
01:47:08  24332,835     222397,9456
01:47:13  24338,567     222273,3178
01:47:19  24344,297     222164,8854
01:47:25  24350,029     222118,1805
01:47:31  24355,762     222155,5940
01:47:36  24361,674     222088,9466
01:47:42  24367,410     221938,2368
01:47:48  24373,143     221804,3313
01:47:54  24378,879     221919,2772
01:48:00  24384,794     222018,3144
01:48:06  24390,700     221729,6040
01:48:11  24396,611     221729,5743
01:48:17  24402,341     221484,1468
01:48:23  24408,248     221692,1263
01:48:29  24413,979     221734,9366
01:48:35  24419,715     221477,8245
01:48:40  24425,624     221382,5422
01:48:46  24431,530     221290,0696
01:48:52  24437,267     221330,7809
01:48:58  24443,174     221225,3962
01:49:04  24448,908     221185,7320
01:49:09  24454,640     221171,1772
01:49:15  24460,557     221071,4756
01:49:21  24466,466     221193,5130
01:49:27  24472,377     220971,0590
01:49:33  24478,287     220983,3666
01:49:39  24484,022     220983,3133
01:49:45  24489,934     220773,3398
01:49:51  24495,845     220796,8023
01:49:57  24501,758     220717,1963
01:50:02  24507,670     220625,6018
01:50:08  24513,582     220566,7963
01:50:14  24519,496     220469,2195
01:50:20  24525,233     220752,8873
01:50:26  24530,970     220580,0266
01:50:32  24536,889     220511,3278
01:50:37  24542,623     220412,7579
01:50:43  24548,358     220487,2681
01:50:49  24554,272     220383,1059
01:50:55  24560,182     220158,0994
01:51:01  24566,103     220090,9196
01:51:07  24572,018     220131,5560
01:51:13  24577,760     219969,2949
01:51:18  24583,498     220117,3554
01:51:24  24589,233     219855,3459
01:51:30  24594,972     219906,8038
01:51:36  24600,891     220086,3171
01:51:42  24606,817     219679,6515
01:51:48  24612,729     219673,2095
01:51:53  24618,467     219782,3262
01:51:59  24624,204     219562,5966
01:52:05  24629,941     219358,0890
01:52:11  24635,855     219681,8913
01:52:17  24641,769     219546,5473
01:52:22  24647,688     219455,1022
01:52:28  24653,601     219428,5014
01:52:34  24659,526     219228,5531
01:52:40  24665,446     219228,2269
01:52:46  24671,358     219165,6808
01:52:52  24677,276     219229,7590
01:52:58  24683,192     219159,4513
01:53:04  24688,933     219111,8124
01:53:10  24694,848     219062,5024
01:53:15  24700,587     218973,3060
01:53:21  24706,510     218864,3289
01:53:27  24712,429     218887,0606
01:53:33  24718,347     218850,2768
01:53:39  24724,089     218919,7678
01:53:45  24729,834     218917,4673
01:53:51  24735,753     218775,1141
01:53:56  24741,673     218707,4245
01:54:02  24747,416     218598,0611
01:54:08  24753,155     218615,0955
01:54:14  24758,899     218640,9606
01:54:20  24764,820     218643,5366
01:54:26  24770,742     218520,9021
01:54:31  24776,667     218595,6042
01:54:37  24782,406     218459,6160
01:54:43  24788,147     218352,9040
01:54:49  24794,068     218338,5374
01:54:55  24799,812     218230,1007
01:55:01  24805,735     218183,9970
01:55:06  24811,663     218252,2841
01:55:12  24817,402     218243,1059
01:55:18  24823,144     218122,8940
01:55:24  24828,885     218157,8750
01:55:30  24834,806     218102,6273
01:55:35  24840,558     217918,2868
01:55:41  24846,300     218068,6732
01:55:47  24852,225     217909,1232
01:55:53  24858,153     217849,6522
01:55:59  24864,074     217859,9634
01:56:05  24869,996     217892,3659
01:56:11  24875,922     217809,3557
01:56:16  24881,666     217826,4494
01:56:22  24887,414     217837,1862
01:56:28  24893,336     217591,4615
01:56:34  24899,082     217574,2107
01:56:40  24904,830     217726,4476
01:56:45  24910,578     217716,0405
01:56:51  24916,322     217564,1909
01:56:57  24922,072     217391,7344
01:57:03  24928,009     217453,2395
01:57:09  24933,758     217353,9572
01:57:14  24939,683     217420,4188
01:57:20  24945,609     217390,3506
01:57:26  24951,359     217348,9715
01:57:32  24957,287     217208,0481
01:57:38  24963,211     217325,6702
01:57:44  24969,135     217245,9936
01:57:50  24975,061     217359,6825
01:57:56  24980,991     216991,9250
01:58:02  24986,745     217173,2828
01:58:07  24992,489     217329,9338
01:58:13  24998,416     217186,4753
01:58:19  25004,342     217162,0393
01:58:25  25010,269     216996,6485
01:58:31  25016,200     217101,0814
01:58:37  25022,124     216995,9846
01:58:43  25028,049     216948,5667
01:58:49  25033,798     216815,7176
01:58:55  25039,724     216727,8553
01:59:00  25045,655     216824,9560
01:59:06  25051,403     216992,0759
01:59:12  25057,327     216644,7269
01:59:18  25063,073     216889,9078
01:59:24  25069,001     216754,0151
01:59:30  25074,754     216777,1608
01:59:35  25080,689     216680,4153
01:59:41  25086,620     216599,8466
01:59:47  25092,554     216599,4352
01:59:53  25098,308     216826,4316
01:59:59  25104,242     216650,1152
02:00:05  25109,994     216467,0026
02:00:11  25115,744     216456,7792
02:00:16  25121,674     216481,5104
02:00:22  25127,430     216447,0414
02:00:28  25133,363     216472,7491
02:00:34  25139,114     216506,6240
02:00:40  25144,870     216380,1789
02:00:45  25150,624     216347,9503
02:00:51  25156,557     216361,2177
02:00:57  25162,486     216237,3960
02:01:03  25168,238     216247,7422
02:01:09  25174,179     216379,5027
02:01:15  25180,109     216216,2639
02:01:21  25186,039     216267,4790
02:01:27  25191,971     216183,0706
02:01:33  25197,719     216046,6813
02:01:38  25203,470     216041,6929
02:01:44  25209,222     216087,7061
02:01:50  25214,973     215977,7154
02:01:56  25220,726     215996,9426
02:02:01  25226,661     215784,3973
02:02:07  25232,415     215887,0533
02:02:13  25238,170     216109,4562
02:02:19  25244,115     215759,6709
02:02:25  25249,870     215849,3482
02:02:30  25255,627     215870,5407
02:02:36  25261,379     215909,2559
02:02:42  25267,312     215816,3373
02:02:48  25273,068     215800,1334
02:02:54  25279,004     215910,6419
02:03:00  25284,758     215741,4681
02:03:05  25290,689     215555,2175
02:03:11  25296,631     215519,2246
02:03:17  25302,394     215479,3075
02:03:23  25308,145     215461,5457
02:03:29  25314,083     215352,6714
02:03:35  25320,015     215550,3531
02:03:41  25325,956     215434,4134
02:03:47  25331,893     215377,2255
02:03:53  25337,835     215396,5563
02:03:59  25343,776     215463,9907
02:04:04  25349,530     215461,2839
02:04:10  25355,468     215284,8389
02:04:16  25361,410     215261,8539
02:04:22  25367,165     215225,3030
02:04:28  25372,920     215169,2802
02:04:34  25378,858     215300,4788
02:04:39  25384,620     215196,7760
02:04:45  25390,376     215014,7543
02:04:51  25396,131     214959,5038
02:04:57  25402,076     215113,7290
02:05:03  25408,014     214964,1768
02:05:09  25413,772     215049,4517
02:05:15  25419,712     214890,2494
02:05:20  25425,470     214875,1331
02:05:26  25431,414     214830,2366
02:05:32  25437,352     214975,1423
02:05:38  25443,112     214830,6250
02:05:44  25449,050     214831,4726
02:05:50  25454,992     214773,9082
02:05:56  25460,752     214993,0901
02:06:01  25466,509     214665,5269
02:06:07  25472,269     214700,3049
02:06:13  25478,030     214738,7168
02:06:19  25483,790     214596,1423
02:06:25  25489,730     214709,5540
02:06:30  25495,673     214547,2702
02:06:36  25501,616     214666,8061
02:06:42  25507,563     214468,4506
02:06:48  25513,325     214348,2521
02:06:54  25519,266     214557,1847
02:07:00  25525,218     214342,1676
02:07:06  25530,980     214311,9392
02:07:12  25536,741     214422,1261
02:07:17  25542,503     214204,8159
02:07:23  25548,445     214155,9626
02:07:29  25554,390     214056,8278
02:07:35  25560,333     214111,5884
02:07:41  25566,274     214056,0860
02:07:47  25572,032     214148,0518
02:07:53  25577,975     214341,4162
02:07:59  25583,916     213959,9797
02:08:05  25589,867     214073,9795
02:08:10  25595,628     214000,6999
02:08:16  25601,570     213898,5859
02:08:22  25607,336     213808,9887
02:08:28  25613,289     213988,7649
02:08:34  25619,053     213843,0814
02:08:40  25624,816     213880,6877
02:08:46  25630,760     214109,6785
02:08:51  25636,524     213715,1654
02:08:57  25642,286     213773,4920
02:09:03  25648,046     213815,7081
02:09:09  25653,809     213749,3664
02:09:15  25659,756     213882,7730
02:09:20  25665,521     213606,0123
02:09:26  25671,478     213668,6437
02:09:32  25677,426     213623,4087
02:09:38  25683,187     213780,7606
02:09:44  25689,133     213609,0449
02:09:50  25695,085     213486,1446
02:09:56  25701,042     213662,2343
02:10:02  25706,986     213675,5886
02:10:08  25712,751     213510,8390
02:10:14  25718,702     213476,6342
02:10:19  25724,468     213475,3059
02:10:25  25730,232     213450,1336
02:10:31  25736,179     213297,2956
02:10:37  25741,943     213384,1335
02:10:43  25747,708     213407,9295
02:10:48  25753,659     213421,7941
02:10:54  25759,440     213321,4321
02:11:00  25765,395     213261,0912
02:11:06  25771,163     213409,5978
02:11:12  25777,112     213249,7010
02:11:18  25782,880     213099,9862
02:11:23  25788,650     212985,0643
02:11:29  25794,594     212905,6483
02:11:35  25800,546     213156,7594
02:11:41  25806,496     212987,3681
02:11:47  25812,263     212917,6594
02:11:53  25818,215     212934,6443
02:11:59  25824,174     213077,0003
02:12:05  25829,941     212881,1304
02:12:11  25835,711     212848,8465
02:12:16  25841,662     212992,9696
02:12:22  25847,435     212813,9657
02:12:28  25853,203     212752,6296
02:12:34  25859,157     212780,8695
02:12:40  25865,110     212788,8834
02:12:46  25870,877     212779,1003
02:12:51  25876,648     212700,2118
02:12:57  25882,415     212614,4569
02:13:03  25888,185     212546,4386
02:13:09  25894,144     212549,2610
02:13:15  25899,915     212644,4518
02:13:21  25905,865     212672,2139
02:13:27  25911,824     212378,4546
02:13:33  25917,778     212340,4851
02:13:38  25923,550     212489,9480
02:13:44  25929,507     212472,9522
02:13:50  25935,278     212318,3587
02:13:56  25941,242     212324,1566
02:14:02  25947,014     212181,6647
02:14:08  25952,969     212257,0411
02:14:14  25958,738     212285,7915
02:14:19  25964,510     212277,7552
02:14:25  25970,469     212340,0091
02:14:31  25976,425     212341,7049
02:14:37  25982,198     212098,9314
02:14:43  25988,157     212030,1055
02:14:49  25994,115     212194,7484
02:14:55  26000,069     212081,2311
02:15:01  26005,841     211884,6393
02:15:06  26011,613     212083,2728
02:15:12  26017,391     212103,2428
02:15:18  26023,357     212006,1613
02:15:24  26029,130     211948,3083
02:15:30  26035,092     211887,8770
02:15:36  26040,866     211811,7370
02:15:42  26046,823     211742,7086
02:15:48  26052,792     211804,0058
02:15:53  26058,566     211958,9423
02:15:59  26064,339     211842,9769
02:16:05  26070,111     211844,3659
02:16:11  26076,068     211790,2343
02:16:17  26081,841     211614,4204
02:16:22  26087,616     211581,5813
02:16:28  26093,396     211631,2598
02:16:34  26099,365     211738,9772
02:16:40  26105,322     211702,4271
02:16:46  26111,281     211589,0620
02:16:52  26117,241     211593,4701
02:16:58  26123,018     211644,0343
02:17:04  26128,791     211721,7785
02:17:10  26134,749     211604,3711
02:17:15  26140,525     211446,7632
02:17:21  26146,298     211621,6590
02:17:27  26152,074     211602,4686
02:17:33  26158,042     211568,8418
02:17:39  26163,817     211429,3879
02:17:44  26169,598     211431,5216
02:17:50  26175,376     211457,6229
02:17:56  26181,164     211365,5801
02:18:02  26186,941     211508,8424
02:18:08  26192,722     211426,2210
02:18:13  26198,504     211233,2049
02:18:19  26204,283     211285,6806
02:18:25  26210,060     211243,6372
02:18:31  26215,836     211154,3198
02:18:37  26221,807     211177,5446
02:18:42  26227,583     211150,2864
02:18:48  26233,361     211190,7163
02:18:54  26239,324     211056,9318
02:19:00  26245,288     211169,7064
02:19:06  26251,254     211199,6202
02:19:12  26257,036     211184,1407
02:19:18  26263,002     211217,9644
02:19:24  26268,782     211283,8286
02:19:30  26274,746     211121,5031
02:19:36  26280,718     211045,7981
02:19:41  26286,494     211098,7313
02:19:47  26292,475     211052,1928
02:19:53  26298,442     210927,6922
02:19:59  26304,409     210998,9706
02:20:05  26310,379     211019,6454
02:20:11  26316,347     211200,2643
02:20:17  26322,130     211137,1236
02:20:23  26327,910     211013,8232
02:20:29  26333,880     211026,3695
02:20:35  26339,848     210948,0181
02:20:40  26345,631     211309,0999
02:20:46  26351,601     210982,0069
02:20:52  26357,581     211085,2065
02:20:58  26363,365     210939,7801
02:21:04  26369,146     210950,5085
02:21:10  26374,929     211120,5715
02:21:16  26380,709     211222,6124
02:21:21  26386,495     211071,0099
02:21:27  26392,464     211191,1236
02:21:33  26398,247     211020,7937
02:21:39  26404,243     210988,0208
02:21:45  26410,219     211104,9406
02:21:51  26416,188     211030,3384
02:21:57  26421,971     210942,8318
02:22:03  26427,754     211073,9346
02:22:09  26433,722     211137,8981
02:22:15  26439,694     210964,2741
02:22:20  26445,474     211198,4910
02:22:26  26451,257     211152,3450
02:22:32  26457,046     211138,1128
02:22:38  26462,829     211115,5184
02:22:43  26468,612     210960,1066
02:22:49  26474,583     211246,7345
02:22:55  26480,371     211153,0101
02:23:01  26486,161     211029,8021
02:23:07  26492,137     211193,3331
02:23:13  26497,928     211211,9403
02:23:19  26503,904     211093,0732
02:23:25  26509,882     211262,6798
02:23:31  26515,858     211245,3305
02:23:37  26521,842     211232,1048
02:23:43  26527,816     211224,8131
02:23:48  26533,608     211230,0744
02:23:54  26539,392     211240,3305
02:24:00  26545,364     211260,4268
02:24:06  26551,336     211283,8312
02:24:12  26557,314     211211,6049
02:24:18  26563,104     211092,2621
02:24:24  26569,079     211299,7142
02:24:30  26575,051     211479,2392
02:24:36  26581,033     211475,8009
02:24:42  26586,815     211318,5353
02:24:47  26592,602     211451,4542
02:24:53  26598,579     211336,3866
02:24:59  26604,554     211591,4051
02:25:05  26610,344     211336,9234
02:25:11  26616,133     211251,0216
02:25:17  26622,115     211429,0129
02:25:23  26627,905     211213,1167
02:25:29  26633,696     211271,1665
02:25:34  26639,485     211612,4952
02:25:40  26645,272     211514,3963
02:25:46  26651,245     211326,3418
02:25:52  26657,230     211180,1343
02:25:58  26663,212     211467,2369
02:26:04  26669,190     211604,4512
02:26:10  26675,170     211470,5847
02:26:16  26681,150     211610,8236
02:26:22  26686,939     211485,3998
02:26:28  26692,731     211421,7573
02:26:34  26698,714     211498,6910
02:26:40  26704,696     211601,7911
02:26:45  26710,679     211539,1394
02:26:51  26716,660     211430,8691
02:26:57  26722,638     211508,4564
02:27:03  26728,621     211724,5940
02:27:09  26734,602     211521,2667
02:27:15  26740,582     211578,9202
02:27:21  26746,377     211814,5444
02:27:27  26752,173     211648,1063
02:27:33  26757,967     211508,4181
02:27:39  26763,758     211588,1876
02:27:44  26769,551     211713,1979
02:27:50  26775,543     211732,3927
02:27:56  26781,335     211668,4144
02:28:02  26787,318     211784,8148
02:28:08  26793,306     211808,6074
02:28:14  26799,287     211786,7705
02:28:20  26805,084     211699,5912
02:28:26  26811,077     211873,4009
02:28:32  26817,059     211534,2885
02:28:38  26822,855     211683,3889
02:28:43  26828,650     211811,8800
02:28:49  26834,447     211923,4950
02:28:55  26840,245     211910,3515
02:29:01  26846,230     212014,4551
02:29:07  26852,213     211952,2578
02:29:13  26858,196     211790,9331
02:29:19  26863,992     211833,1147
02:29:25  26869,781     211874,5434
02:29:31  26875,767     212050,4283
02:29:37  26881,756     212169,6812
02:29:43  26887,746     211847,4307
02:29:48  26893,542     211729,9260
02:29:54  26899,342     212012,5192
02:30:00  26905,328     212053,2978
02:30:06  26911,315     212062,4442
02:30:12  26917,304     212078,3366
02:30:18  26923,295     211904,6644
02:30:24  26929,283     211988,8437
02:30:30  26935,080     211963,8286
02:30:36  26940,879     211854,8657
02:30:41  26946,680     211795,4897
02:30:47  26952,479     212060,9955
02:30:53  26958,474     212075,1059
02:30:59  26964,273     212058,3174
02:31:05  26970,068     212007,1042
02:31:11  26975,865     212177,6220
02:31:16  26981,665     212001,6284
02:31:22  26987,652     212024,5171
02:31:28  26993,644     212018,3317
02:31:34  26999,448     212133,5728
02:31:40  27005,443     212034,6586
02:31:46  27011,432     212075,9729
