History Channel Functions Measurement Report

Measurements started at Date: 06-May-2023 Time: 14:20:27

Spectrometer ID : 0706001U1
Integration Time: 100.00 ms
Averages        : 8 scans

Description of the Function:

Integral: between  340.00 and  360.00 nm. Multiplied with:  1.0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
00:42:37  37331.326     225048.0710
00:42:47  37342.039     224889.2114
00:42:57  37352.138     225141.8907
00:43:08  37362.652     224224.0247
00:43:18  37373.166     224666.8415
00:43:29  37383.684     224356.6136
00:43:40  37394.393     224301.7197
00:43:50  37404.485     224581.5341
00:44:00  37415.199     224786.7582
00:44:11  37425.714     224446.4163
00:44:22  37436.225     224267.6441
00:44:32  37446.739     224473.9341
00:44:43  37457.253     224482.7703
00:44:53  37467.966     224190.9075
00:45:04  37478.670     224333.7830
00:45:14  37489.183     224466.0511
00:45:25  37499.696     224283.0365
00:45:36  37510.210     224567.6687
00:45:46  37520.723     224608.4908
00:45:57  37531.235     224371.3734
00:46:07  37541.279     224163.4192
00:46:17  37551.793     224299.5727
00:46:28  37562.503     224079.2932
00:46:39  37573.212     224265.0791
00:46:49  37583.308     223731.4245
00:46:59  37594.019     223990.2052
00:47:10  37604.532     224429.5071
00:47:21  37615.242     224586.4552
00:47:31  37625.954     224107.8438
00:47:42  37636.467     223721.4019
00:47:52  37646.980     224179.7016
00:48:03  37657.493     224182.8336
00:48:13  37668.005     224635.4718
00:48:24  37678.710     224402.7502
00:48:35  37689.618     223966.3170
00:48:46  37700.331     224342.4491
00:48:56  37710.426     224426.0629
00:49:06  37720.522     224355.1570
00:49:16  37731.036     224104.2689
00:49:27  37741.549     224098.9343
00:49:38  37752.260     224203.8842
00:49:48  37762.770     224192.0740
00:49:59  37773.286     224068.6180
00:50:09  37783.795     224156.7348
00:50:20  37794.506     224341.7818
00:50:30  37805.020     224425.0115
00:50:41  37815.728     224294.6032
00:50:52  37826.444     224256.2919
00:51:02  37836.957     224495.5554
00:51:13  37847.668     224196.5443
00:51:23  37858.184     224199.1857
00:51:34  37868.896     224396.3356
00:51:44  37878.927     224194.6004
00:51:55  37889.635     224196.6211
00:52:06  37900.355     224433.2231
00:52:16  37911.067     224294.2401
00:52:27  37921.363     224673.9104
00:52:37  37932.075     224718.5398
00:52:48  37942.784     224488.3506
00:52:59  37953.494     224948.0915
00:53:09  37963.588     224519.1055
00:53:20  37974.297     225068.7269
00:53:30  37984.810     225130.1814
00:53:41  37995.718     224871.8145
00:53:52  38006.429     224751.4127
00:54:02  38016.943     225043.6157
00:54:13  38027.455     225458.0756
00:54:23  38038.166     225153.6742
00:54:34  38048.876     225586.1568
00:54:45  38059.387     225714.0158
00:54:55  38069.681     225517.5640
00:55:05  38080.190     225345.3052
00:55:16  38090.293     225744.1228
00:55:26  38100.808     225181.3794
00:55:36  38110.907     225352.6523
00:55:47  38121.417     225433.2863
00:55:58  38132.330     225202.1257
00:56:08  38142.840     225067.5683
00:56:19  38153.354     225580.4520
00:56:29  38163.863     225181.2931
00:56:40  38174.376     225385.5420
00:56:50  38185.095     225239.1967
00:57:01  38195.604     225336.9992
00:57:11  38205.706     225455.1674
00:57:22  38216.218     225255.4011
00:57:32  38226.737     225367.2531
00:57:43  38237.244     224759.4772
00:57:53  38247.757     225210.1161
00:58:04  38258.471     225194.3307
00:58:14  38268.981     225600.7394
00:58:25  38279.495     224819.0520
00:58:35  38290.008     225080.1680
00:58:46  38300.521     224848.9717
00:58:56  38311.033     225085.0509
00:59:07  38321.548     225017.3862
00:59:17  38331.578     225084.3725
00:59:27  38342.095     224917.2104
00:59:38  38353.005     225157.6673
00:59:49  38363.715     225217.4219
01:00:00  38374.226     224596.0201
01:00:10  38384.960     225028.1889
01:00:21  38395.670     224641.2627
01:00:31  38405.970     224752.1098
01:00:42  38416.478     224660.9880
01:00:52  38427.188     225028.7187
01:01:03  38437.703     224777.6487
01:01:14  38448.215     224560.8102
01:01:24  38459.159     224851.8180
01:01:35  38469.669     224469.3205
01:01:45  38480.182     224707.9801
01:01:56  38490.891     224630.7990
01:02:07  38501.402     224587.4906
01:02:18  38512.317     224614.5976
01:02:28  38523.029     225054.5030
01:02:39  38533.541     224819.1028
01:02:49  38544.054     225199.4564
01:03:00  38554.566     224668.0894
01:03:11  38565.283     225066.1358
01:03:21  38575.996     224750.4538
01:03:32  38586.510     225293.7921
01:03:42  38597.020     225340.8076
01:03:53  38607.534     225477.3404
01:04:03  38618.044     225004.2378
01:04:14  38628.760     225300.2025
01:04:25  38639.273     225612.1061
01:04:35  38649.784     225376.4331
01:04:46  38660.497     225952.8985
01:04:56  38671.013     225797.9715
01:05:07  38681.522     225885.1380
01:05:17  38692.036     226120.9162
01:05:28  38702.546     226039.6048
01:05:38  38713.059     225953.9158
01:05:49  38723.571     226248.0192
01:05:59  38734.084     226052.6493
01:06:10  38744.800     226508.3237
01:06:21  38755.314     226525.1421
01:06:31  38765.822     226459.7230
01:06:42  38776.339     226736.1294
01:06:52  38787.053     227248.3326
01:07:03  38797.564     226971.4461
01:07:13  38807.788     226604.6410
01:07:24  38818.297     227016.9402
01:07:34  38828.813     227042.2195
01:07:45  38839.324     227067.3028
01:07:55  38849.838     227414.3075
01:08:05  38859.959     227452.0806
01:08:16  38870.470     227582.6138
01:08:26  38881.188     227593.6354
01:08:37  38891.702     227401.8731
01:08:48  38902.214     227672.8718
01:08:58  38912.726     227769.7234
01:09:09  38923.238     227810.5518
01:09:19  38933.755     227847.2486
01:09:30  38944.263     228218.6111
01:09:40  38954.777     227945.2215
01:09:51  38965.493     227820.5801
01:10:01  38976.006     227784.0892
01:10:12  38986.519     228293.9077
01:10:22  38997.030     228390.5749
01:10:33  39007.544     228167.9871
01:10:43  39018.057     228655.5055
01:10:54  39028.569     228407.7242
01:11:04  39039.079     228644.7559
01:11:15  39049.594     228654.6686
01:11:25  39060.108     229002.6720
01:11:36  39070.620     228954.2496
01:11:46  39081.135     228682.0625
01:11:57  39091.850     228497.2686
01:12:08  39102.570     228777.4285
01:12:18  39113.082     228736.5172
01:12:29  39123.594     229160.5833
01:12:40  39134.311     229019.7133
01:12:50  39145.024     228813.2248
01:13:01  39155.539     229324.6671
01:13:11  39166.051     229571.5557
01:13:22  39176.766     229210.9050
01:13:33  39187.480     229218.8304
01:13:43  39197.991     230016.6134
01:13:54  39208.507     229814.6507
01:14:04  39219.019     230041.9415
01:14:15  39229.733     229599.8653
01:14:26  39240.245     229885.6235
01:14:36  39250.755     230123.0825
01:14:47  39261.269     230252.9524
01:14:57  39271.782     229896.0063
01:15:08  39282.296     230565.7271
01:15:18  39292.810     230131.7997
01:15:29  39303.323     230465.4043
01:15:39  39313.833     229657.4838
01:15:50  39324.552     230716.2410
01:16:01  39335.268     230597.1340
01:16:11  39345.783     230331.1529
01:16:22  39356.499     230768.0569
01:16:32  39367.011     230296.0307
01:16:43  39377.525     230797.7477
01:16:53  39388.048     230879.2733
01:17:04  39398.563     230644.6183
01:17:14  39409.076     230503.2981
01:17:25  39419.590     230891.9592
01:17:36  39430.307     230409.1136
01:17:46  39440.817     230524.3821
01:17:57  39451.329     230720.6015
01:18:07  39461.841     230644.5362
01:18:18  39472.356     231063.2438
01:18:28  39482.869     230831.6053
01:18:39  39493.386     230544.5088
01:18:49  39503.897     231013.2357
01:19:00  39514.412     230712.2719
01:19:10  39525.129     231065.2903
01:19:21  39535.643     231146.1157
01:19:32  39546.361     231194.7836
01:19:42  39556.877     230970.9424
01:19:52  39566.918     230747.6992
01:20:03  39577.436     231582.4170
01:20:13  39587.948     230725.2327
01:20:24  39598.464     231106.9401
01:20:34  39608.976     231173.2331
01:20:45  39619.491     231509.7737
01:20:55  39630.006     231295.2658
01:21:06  39640.724     230926.7645
01:21:17  39651.233     231525.9463
01:21:27  39661.749     231336.3272
01:21:38  39672.261     231503.8293
01:21:48  39682.774     231225.0905
01:21:59  39693.493     231187.4477
01:22:09  39704.003     231841.9907
01:22:20  39714.518     231337.1743
01:22:31  39725.235     231208.0900
01:22:41  39735.954     231433.1066
01:22:51  39746.068     231732.2342
01:23:02  39756.579     231384.4049
01:23:12  39767.094     231812.7465
01:23:23  39777.603     231484.9346
01:23:33  39788.117     231233.8606
01:23:44  39798.629     232058.4100
01:23:54  39809.142     231334.8964
01:24:05  39819.867     231453.3629
01:24:16  39830.378     231345.7889
01:24:26  39840.890     231855.0160
01:24:37  39851.405     231637.0515
01:24:47  39862.123     231824.4897
01:24:57  39872.166     231945.3515
01:25:08  39882.681     231757.5660
01:25:18  39893.192     231822.4456
01:25:29  39903.708     232101.7016
01:25:39  39913.823     232145.4457
01:25:50  39924.333     231866.2660
01:26:00  39934.849     231820.4423
01:26:11  39945.361     231938.8544
01:26:21  39956.082     232208.0951
01:26:32  39966.805     232133.2677
01:26:43  39977.526     232112.3112
01:26:53  39988.035     232104.6698
01:27:04  39998.550     232089.0540
01:27:14  40009.065     232281.1594
01:27:25  40019.580     232029.4462
01:27:35  40030.091     232444.2379
01:27:46  40040.604     231944.1301
01:27:56  40051.118     231881.9891
01:28:07  40061.633     232170.5186
01:28:17  40072.146     231981.4005
01:28:28  40082.657     232072.5722
01:28:38  40093.170     232106.5804
01:28:49  40103.685     231766.9461
01:28:59  40114.196     232108.0669
01:29:10  40124.710     232206.3674
01:29:21  40135.222     231919.5527
01:29:31  40145.948     232322.4843
01:29:42  40156.462     232103.8144
01:29:52  40166.973     231911.1536
01:30:03  40177.485     231809.6830
01:30:14  40188.239     232266.5595
01:30:24  40198.751     231448.2340
01:30:35  40209.268     231964.6420
01:30:45  40219.780     232350.9950
01:30:56  40230.296     232122.5018
01:31:06  40240.808     232052.8659
01:31:17  40251.323     232376.8922
01:31:27  40261.832     231905.5184
01:31:38  40272.349     232702.4147
01:31:48  40282.863     232506.4654
01:31:59  40293.379     232426.4650
01:32:09  40304.096     232974.1658
01:32:20  40314.611     232823.5248
01:32:31  40325.335     232678.5712
01:32:41  40335.847     232794.6567
01:32:52  40346.358     232875.5380
01:33:02  40356.870     232631.5102
01:33:13  40367.384     232969.4640
01:33:23  40377.896     233342.0808
01:33:34  40388.409     232837.4871
01:33:44  40398.921     232965.8597
01:33:55  40409.435     232821.6842
01:34:05  40419.949     232816.9399
01:34:16  40430.464     232899.5424
01:34:26  40440.970     233232.0827
01:34:37  40451.485     233026.2700
01:34:47  40461.997     232559.0843
01:34:58  40472.511     232642.7402
01:35:08  40483.020     232504.4645
01:35:18  40493.145     232768.6434
01:35:29  40503.654     232816.9530
01:35:39  40514.164     232804.2263
01:35:50  40524.676     232850.1878
01:36:00  40535.185     232773.6285
01:36:11  40545.699     232342.6300
01:36:22  40556.209     232551.4417
01:36:32  40566.723     232542.4096
01:36:43  40577.448     232703.3176
01:36:53  40587.961     232398.8351
01:37:04  40598.474     232820.2543
01:37:14  40608.988     232378.8431
01:37:25  40619.502     232572.9917
01:37:35  40630.015     232682.0427
01:37:46  40640.528     232543.2351
01:37:56  40651.041     232032.7054
01:38:07  40661.553     232357.8096
01:38:17  40672.065     232483.5674
01:38:28  40682.578     232328.6487
01:38:38  40693.091     232524.9647
01:38:49  40703.818     232446.3607
01:39:00  40714.332     232384.8595
01:39:10  40724.844     232168.6415
01:39:21  40735.358     232150.1810
01:39:31  40745.867     232594.7964
01:39:42  40756.382     232643.8388
01:39:52  40767.107     232196.2916
01:40:03  40777.622     232222.8005
01:40:13  40788.134     231994.4690
01:40:24  40798.858     232287.6438
01:40:35  40809.373     232478.1549
01:40:45  40819.884     232319.6027
01:40:56  40830.397     232556.1489
01:41:06  40840.909     232120.9466
01:41:17  40851.632     232588.1179
01:41:27  40862.147     232760.4771
01:41:38  40872.871     232412.6133
01:41:49  40883.593     232645.2768
01:41:59  40894.108     232259.0445
01:42:10  40904.834     232469.8416
01:42:21  40915.346     232327.8268
01:42:31  40926.073     232414.7581
01:42:42  40936.583     232642.6626
01:42:52  40947.099     232584.4393
01:43:03  40957.234     232469.7745
01:43:13  40967.493     232720.1371
01:43:23  40978.006     232414.5974
01:43:33  40988.129     232341.6690
01:43:44  40998.643     232447.8566
01:43:55  41009.369     232436.3911
01:44:05  41019.880     232535.0351
01:44:16  41030.390     232641.6308
01:44:26  41040.903     233000.5408
01:44:37  41051.417     232471.7974
01:44:47  41062.144     232781.3154
01:44:58  41072.872     232633.3687
01:45:09  41083.383     232341.7465
01:45:19  41093.899     232862.3706
01:45:30  41104.411     232950.7952
01:45:40  41114.928     232931.2724
01:45:51  41125.440     232956.6667
01:46:01  41135.958     232485.2246
01:46:12  41146.470     232617.4167
01:46:22  41156.987     232809.4495
01:46:33  41167.496     232622.4338
01:46:43  41178.013     232887.8294
01:46:54  41188.523     233019.2901
01:47:04  41199.037     232453.4143
01:47:15  41209.546     232571.8342
01:47:25  41220.062     232835.5281
01:47:36  41230.786     232651.9037
01:47:47  41241.297     232858.9955
01:47:57  41251.812     232866.4752
01:48:08  41262.543     233001.4003
01:48:18  41273.055     232355.6350
01:48:28  41283.184     232800.3209
01:48:39  41293.698     232737.4020
01:48:50  41304.209     232833.2692
01:49:00  41314.936     233245.6338
01:49:11  41325.451     233181.6404
01:49:21  41335.963     232950.5122
01:49:32  41346.477     233256.0255
01:49:43  41357.208     233620.0047
01:49:53  41367.718     232932.5247
01:50:04  41378.442     233160.6761
01:50:14  41388.954     232993.0200
01:50:25  41399.468     233535.5397
01:50:35  41409.981     233011.3836
01:50:46  41420.708     232933.9323
01:50:57  41431.221     232508.4016
01:51:07  41441.734     233158.1751
01:51:18  41452.248     233072.6723
01:51:28  41462.976     233194.6848
01:51:39  41473.490     233251.9624
01:51:49  41484.002     233217.2022
01:52:00  41494.517     233337.3767
01:52:10  41505.028     233292.8780
01:52:21  41515.542     233425.6513
01:52:31  41526.054     233369.6486
01:52:42  41536.571     233414.0966
01:52:52  41547.084     233078.9574
01:53:03  41557.812     233163.7539
01:53:14  41568.541     233164.7059
01:53:24  41579.054     233356.7850
01:53:35  41589.564     233394.4057
01:53:46  41600.303     233429.6320
01:53:56  41610.444     233457.2368
01:54:06  41620.958     233694.2583
01:54:17  41631.686     233307.7929
01:54:27  41642.198     233736.8696
01:54:38  41652.926     233017.7397
01:54:49  41663.655     233305.3002
01:54:59  41674.164     233370.4739
01:55:10  41684.680     233551.4811
01:55:20  41695.191     233206.5047
01:55:31  41705.706     233001.9975
01:55:42  41716.219     233576.9159
01:55:52  41726.732     232962.1655
01:56:03  41737.460     232927.6356
01:56:13  41747.525     233293.6375
01:56:23  41758.040     233148.7933
01:56:34  41768.553     233418.4015
01:56:44  41779.068     233376.2882
01:56:55  41789.581     233190.4591
01:57:05  41800.095     233725.3700
01:57:16  41810.607     233794.6393
01:57:26  41821.119     233208.3899
01:57:37  41831.847     233716.0058
01:57:48  41842.360     233580.8798
01:57:58  41852.875     233300.8189
01:58:09  41863.605     233200.7469
01:58:19  41874.116     233193.0481
01:58:30  41884.634     233964.7859
01:58:40  41895.144     233857.4575
01:58:51  41905.658     233336.1257
01:59:01  41916.170     234211.1147
01:59:12  41926.901     233764.7181
01:59:23  41937.418     234298.1109
01:59:33  41947.926     233924.2282
01:59:44  41958.655     233955.3670
01:59:54  41969.167     234655.7377
02:00:05  41979.676     234609.7745
02:00:15  41990.190     234183.3832
02:00:26  42000.703     234684.7465
02:00:37  42011.438     234452.6970
02:00:47  42021.952     234673.2125
02:00:58  42032.463     234991.9969
02:01:08  42042.978     235030.4435
02:01:19  42053.490     235297.1789
02:01:29  42064.004     235165.4898
02:01:40  42074.738     235072.6878
02:01:51  42085.465     235425.1725
02:02:01  42096.196     235580.2731
02:02:12  42106.709     235812.9278
02:02:23  42117.223     235941.3533
02:02:33  42127.733     236309.6431
02:02:44  42138.249     235971.1730
02:02:54  42148.984     236475.5253
02:03:05  42159.498     236345.8024
02:03:16  42170.229     236457.4264
02:03:26  42180.738     237052.9613
02:03:37  42191.253     236726.7244
02:03:47  42201.764     236414.3784
02:03:58  42212.278     236831.6014
02:04:08  42222.791     236561.7706
02:04:19  42233.303     237557.5508
02:04:29  42243.814     237425.5902
02:04:40  42254.326     237573.9996
02:04:50  42264.835     237408.3149
02:05:01  42275.349     237536.6834
02:05:11  42285.861     237729.2765
02:05:22  42296.378     237498.0609
02:05:32  42306.888     237660.2790
02:05:43  42317.402     237795.4786
02:05:53  42327.911     237895.2902
02:06:04  42338.424     238578.1915
02:06:14  42348.934     238116.5813
02:06:25  42359.446     238242.7535
02:06:35  42369.958     238479.3217
02:06:46  42380.470     239035.4201
02:06:57  42391.206     238770.6390
02:07:07  42401.719     238560.4757
02:07:18  42412.232     239075.1085
02:07:28  42422.965     238885.8395
02:07:39  42433.475     238905.1645
02:07:49  42443.990     239173.4868
02:07:59  42454.067     239272.7690
02:08:10  42464.578     239434.2223
02:08:21  42475.308     239299.3673
02:08:31  42485.819     239825.9615
02:08:42  42496.549     239695.0154
02:08:52  42507.063     240046.0624
02:09:03  42517.576     240279.8720
02:09:13  42528.092     240073.6550
02:09:24  42538.603     240358.3343
02:09:34  42549.118     240008.3626
02:09:45  42559.628     240670.9513
02:09:55  42570.141     240558.1936
02:10:06  42580.884     240480.8746
02:10:17  42591.396     241156.4009
02:10:27  42601.912     240922.9175
02:10:38  42612.423     240951.3196
02:10:48  42623.159     241131.8106
02:10:59  42633.673     240998.5463
02:11:09  42644.185     241244.7985
02:11:20  42654.700     241193.9399
02:11:31  42665.212     240856.0193
02:11:41  42675.727     241608.7192
02:11:52  42686.239     241468.8089
02:12:02  42696.978     241360.3181
02:12:13  42707.714     241636.2570
02:12:24  42718.454     241745.4484
02:12:34  42728.969     241784.0078
02:12:45  42739.482     241845.3727
02:12:56  42750.216     242234.5392
02:13:06  42760.732     242169.0752
02:13:17  42771.242     242017.5926
02:13:27  42781.757     242446.5967
02:13:37  42791.918     242294.3697
02:13:48  42802.428     242314.1243
02:13:58  42812.940     242132.4206
02:14:09  42823.454     242501.7913
02:14:19  42833.967     242555.7512
02:14:30  42844.481     243015.2296
02:14:40  42854.997     242548.3375
02:14:51  42865.510     242807.7551
02:15:01  42876.025     242864.4050
02:15:12  42886.760     242553.4465
02:15:23  42897.269     243032.5164
02:15:33  42907.783     242799.0895
02:15:44  42918.295     242794.4925
02:15:54  42928.809     242494.6733
02:16:05  42939.321     242520.8461
02:16:15  42949.388     243007.8996
02:16:25  42959.903     242716.3118
02:16:36  42970.640     243395.0417
02:16:46  42981.150     242917.1491
02:16:57  42991.664     243008.8387
02:17:07  43002.175     243132.1467
02:17:18  43012.692     243252.8946
02:17:28  43022.840     243412.7677
02:17:39  43033.353     243519.9779
02:17:49  43043.866     242955.0099
02:18:00  43054.601     243055.8194
02:18:11  43065.335     243237.6815
02:18:21  43075.853     243796.8611
02:18:32  43086.360     243530.6852
02:18:42  43097.093     243824.6802
02:18:53  43107.825     243490.0323
02:19:04  43118.337     244095.1885
02:19:14  43128.848     243594.8200
02:19:25  43139.362     243501.6379
02:19:35  43149.874     243719.1710
02:19:46  43160.392     243535.0997
02:19:56  43171.136     244053.4005
02:20:07  43181.645     244439.0057
02:20:17  43192.157     244018.1544
02:20:28  43202.669     244447.1294
02:20:38  43213.183     244223.3494
02:20:49  43223.694     244369.3695
02:21:00  43234.435     244299.4349
02:21:10  43244.947     244235.1952
02:21:21  43255.457     244518.7101
02:21:31  43265.972     244336.2749
02:21:42  43276.483     243939.8314
02:21:52  43286.999     244388.3494
02:22:03  43297.512     244298.1611
02:22:13  43308.025     244728.9523
02:22:24  43318.539     244554.8833
02:22:34  43329.055     244673.2947
02:22:45  43339.568     244668.5980
02:22:55  43350.084     244335.5128
02:23:06  43360.595     244005.6480
02:23:16  43371.108     244579.9636
02:23:27  43381.263     244242.9578
02:23:37  43392.000     244322.9557
02:23:48  43402.514     244695.9593
02:23:58  43413.026     244206.7306
02:24:09  43423.768     244714.4222
02:24:20  43434.284     244557.0308
02:24:30  43444.798     244647.1801
02:24:41  43455.314     244446.5878
02:24:51  43465.827     244684.4101
02:25:02  43476.343     244349.8055
02:25:12  43486.856     244601.4359
02:25:23  43497.370     244355.8194
02:25:33  43507.535     244683.2372
02:25:43  43518.048     244283.2569
02:25:54  43528.563     244440.0491
02:26:04  43539.073     244730.2547
02:26:15  43549.591     244912.6519
02:26:26  43560.330     244578.5633
02:26:36  43570.842     244773.3131
02:26:47  43581.358     244864.4326
02:26:57  43591.869     244607.3923
02:27:08  43602.609     244667.9437
02:27:18  43613.119     244636.5673
02:27:29  43623.865     244973.6514
02:27:40  43634.375     244964.8129
02:27:50  43644.889     245170.3564
02:28:01  43655.402     245088.4013
02:28:11  43665.917     244907.2280
02:28:22  43676.429     244667.5283
02:28:32  43686.941     245019.1466
02:28:43  43697.681     245361.6976
02:28:53  43708.191     245317.6695
02:29:04  43718.704     245105.0022
02:29:15  43729.215     245138.8290
02:29:25  43739.729     245682.0560
02:29:36  43750.240     245130.4370
02:29:46  43760.753     245057.5932
02:29:57  43771.265     245006.1856
02:30:07  43781.778     245231.2834
02:30:18  43792.290     245310.4762
02:30:28  43803.032     245384.8717
02:30:39  43813.543     245557.9930
02:30:49  43824.053     245382.0137
02:31:00  43834.791     245346.2590
02:31:11  43845.306     245125.6207
02:31:21  43855.818     245836.0435
02:31:32  43866.335     245642.3769
02:31:42  43876.849     245560.9042
02:31:53  43887.363     245654.7427
02:32:03  43897.873     245389.3417
02:32:14  43908.616     245969.0807
02:32:24  43919.131     245929.0265
02:32:35  43929.643     245396.4781
02:32:46  43940.386     245484.8036
02:32:56  43950.899     245792.6367
02:33:07  43961.640     245748.5697
02:33:17  43971.724     245746.3781
02:33:28  43982.462     246107.8260
02:33:38  43992.977     245693.5179
02:33:49  44003.721     245707.8424
02:34:00  44014.233     245600.2064
02:34:10  44024.973     245836.8790
02:34:21  44035.487     245701.4333
02:34:31  44046.000     245413.1622
02:34:42  44056.739     245760.8631
02:34:53  44067.252     245909.0368
02:35:03  44077.762     245897.6347
02:35:14  44088.277     245883.8297
02:35:24  44098.790     245906.2370
02:35:35  44109.305     245942.7228
02:35:45  44120.047     246079.4398
02:35:56  44130.560     245727.4842
02:36:06  44141.070     246112.0345
02:36:17  44151.584     246037.6016
02:36:27  44162.100     245854.0367
02:36:38  44172.842     246001.0909
02:36:49  44183.352     246311.4361
02:36:59  44193.864     246332.9214
02:37:10  44204.378     245893.1408
02:37:20  44214.892     245873.6546
02:37:31  44225.403     246090.9210
02:37:41  44235.919     246359.9546
02:37:52  44246.429     246190.7035
02:38:02  44256.945     246709.8199
02:38:13  44267.689     246224.8584
02:38:24  44278.441     246164.8238
02:38:34  44288.949     246123.5077
02:38:45  44299.464     246310.6633
02:38:55  44309.975     246419.8482
02:39:06  44320.487     246123.4243
02:39:16  44330.997     246014.5651
02:39:27  44341.510     245928.4666
02:39:37  44352.021     245814.8213
02:39:48  44362.534     246257.4755
02:39:59  44373.276     246394.5274
02:40:09  44384.023     246353.2902
02:40:20  44394.534     246675.6996
02:40:30  44405.044     246637.3258
02:40:41  44415.557     246084.0244
02:40:52  44426.298     246328.3046
02:41:02  44436.808     246375.3400
02:41:13  44447.322     246315.0525
02:41:23  44457.831     246498.3634
02:41:34  44468.346     246790.4486
02:41:44  44478.856     246486.6317
02:41:55  44489.372     246235.2594
02:42:05  44499.882     246566.7057
02:42:16  44510.395     246611.0703
02:42:26  44520.907     246913.7192
02:42:37  44531.655     246664.0230
02:42:47  44542.171     246959.1363
02:42:58  44552.684     246623.8677
02:43:08  44563.199     246975.2250
02:43:19  44573.710     246634.5529
02:43:29  44583.873     246635.3256
02:43:40  44594.619     246280.7441
02:43:50  44605.132     246821.2505
02:44:01  44615.643     246436.8642
02:44:11  44626.154     246687.2079
02:44:22  44636.666     246591.0386
02:44:32  44647.179     246697.7033
02:44:43  44657.920     246279.0842
02:44:54  44668.434     246320.5488
02:45:04  44678.947     246512.2463
02:45:15  44689.458     246478.4026
02:45:25  44699.973     246488.3499
02:45:36  44710.487     246460.1411
02:45:47  44721.232     246356.9606
02:45:57  44731.981     246697.5460
02:46:08  44742.497     246746.1796
02:46:18  44753.011     246634.4709
02:46:29  44763.526     246874.7569
02:46:39  44774.035     246542.9505
02:46:50  44784.552     246506.9244
02:47:00  44795.062     246840.8962
02:47:11  44805.575     246555.8650
02:47:21  44816.087     246331.0926
02:47:32  44826.600     246952.8944
02:47:42  44837.116     246604.6867
02:47:53  44847.631     246631.7427
02:48:03  44858.142     246558.6087
02:48:14  44868.658     246758.3110
02:48:25  44879.403     247185.7930
02:48:35  44889.913     246655.5499
02:48:46  44900.429     246385.0614
02:48:56  44910.940     246716.2964
02:49:07  44921.448     247054.3068
02:49:17  44932.190     247008.5345
02:49:28  44942.702     246875.5417
02:49:39  44953.214     246776.7266
02:49:49  44963.726     246735.8174
02:49:59  44973.897     247081.6463
02:50:10  44984.643     246909.1498
02:50:20  44995.157     246671.0152
02:50:31  45005.669     247104.7819
02:50:41  45016.185     246942.9976
02:50:52  45026.271     247137.0891
02:51:02  45036.789     246744.0816
02:51:13  45047.298     247089.9708
02:51:23  45057.812     247022.1884
02:51:34  45068.325     247267.8543
02:51:44  45078.838     246909.1305
02:51:55  45089.347     247323.6977
02:52:05  45100.095     247263.9727
02:52:16  45110.611     247022.8539
02:52:26  45121.124     247106.4468
02:52:37  45131.639     247423.9790
02:52:48  45142.384     247292.2774
02:52:58  45152.896     246976.5716
02:53:09  45163.412     247521.1728
02:53:19  45173.923     247028.1663
02:53:30  45184.684     247597.7237
02:53:40  45195.195     247267.9920
02:53:51  45205.711     247087.7158
02:54:02  45216.223     247244.0836
02:54:12  45226.740     247604.4265
02:54:23  45237.250     247362.9867
02:54:33  45247.998     247092.6749
02:54:44  45258.510     247276.6385
02:54:54  45269.021     247516.8159
02:55:04  45279.199     247403.8673
02:55:15  45289.945     247790.7725
02:55:26  45300.697     247605.4599
02:55:37  45311.209     247703.5953
02:55:47  45321.722     247239.5897
02:55:58  45332.237     247265.5924
02:56:08  45342.746     247768.1105
02:56:19  45353.262     247625.3451
02:56:29  45363.772     247746.8489
02:56:40  45374.286     247532.5573
02:56:50  45384.799     247513.3280
02:57:01  45395.313     247823.6634
02:57:11  45405.824     247834.4229
02:57:22  45416.340     247665.9067
02:57:32  45426.850     247654.1681
02:57:43  45437.364     247805.2575
02:57:53  45447.875     247543.6226
02:58:04  45458.388     248096.9064
02:58:14  45468.898     247800.2818
02:58:25  45479.415     248086.6790
02:58:35  45489.928     247741.9064
02:58:46  45500.678     248122.0564
02:58:57  45511.425     248171.7268
02:59:07  45522.175     248216.7193
02:59:18  45532.685     248032.0623
02:59:28  45543.202     248035.5735
02:59:39  45553.711     247904.0034
02:59:50  45564.225     248458.0049
03:00:00  45574.972     247864.8381
03:00:11  45585.724     248253.3712
03:00:22  45596.236     248179.5853
03:00:32  45606.750     247987.5572
03:00:43  45617.260     248221.7465
03:00:53  45627.772     248259.7663
03:01:04  45638.523     248378.2625
03:01:14  45649.036     248265.4285
03:01:25  45659.549     248757.4099
03:01:35  45669.885     248606.8574
03:01:46  45680.400     248917.1383
03:01:56  45690.912     249010.4509
03:02:07  45701.423     248834.0122
03:02:17  45711.936     248843.8883
03:02:28  45722.683     249070.8723
03:02:38  45733.192     249565.2648
03:02:49  45743.707     249371.2132
03:03:00  45754.456     249428.2538
03:03:10  45764.556     249172.2025
03:03:20  45775.070     249700.4361
03:03:31  45785.582     249611.0684
03:03:41  45796.102     250048.5305
03:03:52  45806.616     249665.0648
03:04:03  45817.363     249722.3940
03:04:13  45827.876     250437.1003
03:04:24  45838.389     249745.4959
03:04:34  45848.901     250398.2589
03:04:45  45859.410     250454.9112
03:04:55  45869.923     250138.9983
03:05:06  45880.434     250743.7143
03:05:16  45891.194     250341.8414
03:05:27  45901.705     250275.6188
